Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,3,28,5,554.0,600,657.0,708,UA,601,N820UA,123.0,128.0,103.0,-11.0,-6.0,DCA,ORD,612,9.0,11.0,0,,0,,,,,
2008,10,28,2,722.0,725,737.0,750,WN,758,N389SW,75.0,85.0,58.0,-13.0,-3.0,SLC,LAS,368,6.0,11.0,0,,0,,,,,
2008,8,22,5,1753.0,1744,2001.0,2000,UA,947,N780UA,308.0,316.0,284.0,1.0,9.0,IAD,LAX,2288,6.0,18.0,0,,0,,,,,
2008,6,2,1,2113.0,2120,548.0,546,NW,804,N592NW,335.0,326.0,322.0,2.0,-7.0,KOA,SEA,2688,3.0,10.0,0,,0,,,,,
2008,10,27,1,1044.0,1050,1350.0,1405,AA,15,N332AA,366.0,375.0,336.0,-15.0,-6.0,JFK,SFO,2586,11.0,19.0,0,,0,,,,,
2008,9,25,4,1814.0,1820,2324.0,2140,AA,1918,N574AA,250.0,140.0,146.0,104.0,-6.0,ORD,EWR,719,8.0,96.0,0,,0,0.0,0.0,104.0,0.0,0.0
2008,4,20,7,1759.0,1805,2109.0,2111,US,1069,N435US,190.0,186.0,152.0,-2.0,-6.0,PHL,RSW,992,4.0,34.0,0,,0,,,,,
2008,1,7,1,2014.0,2010,53.0,55,WN,3746,N345SA,159.0,165.0,147.0,-2.0,4.0,LAS,HOU,1235,3.0,9.0,0,,0,,,,,
2008,1,25,5,935.0,940,1147.0,1200,US,685,N673AW,72.0,80.0,50.0,-13.0,-5.0,SAN,PHX,304,9.0,13.0,0,,0,,,,,
2008,1,29,2,823.0,830,841.0,857,EV,4697,N857AS,78.0,87.0,60.0,-16.0,-7.0,ATL,GPT,352,5.0,13.0,0,,0,,,,,
2008,12,29,1,625.0,630,721.0,738,XE,2404,N14939,56.0,68.0,42.0,-17.0,-5.0,CRP,IAH,201,6.0,8.0,0,,0,,,,,
2008,7,23,3,1718.0,1720,1823.0,1820,9E,5869,88479E,65.0,60.0,39.0,3.0,-2.0,DTW,ERI,163,4.0,22.0,0,,0,,,,,
2008,6,27,5,1858.0,1815,2113.0,2030,AA,1719,N455AA,195.0,195.0,169.0,43.0,43.0,BWI,DFW,1217,6.0,20.0,0,,0,0.0,7.0,0.0,0.0,36.0
2008,4,22,2,1942.0,1945,2028.0,2042,XE,2530,N14516,46.0,57.0,33.0,-14.0,-3.0,IAH,GRK,166,4.0,9.0,0,,0,,,,,
2008,2,25,1,713.0,715,830.0,814,CO,1573,N37408,77.0,59.0,37.0,16.0,-2.0,AUS,IAH,140,7.0,33.0,0,,0,0.0,0.0,16.0,0.0,0.0
2008,9,20,6,725.0,730,827.0,825,AA,2413,N456AA,62.0,55.0,42.0,2.0,-5.0,OKC,DFW,175,11.0,9.0,0,,0,,,,,
2008,3,4,2,637.0,635,727.0,750,9E,3767,85059E,50.0,75.0,29.0,-23.0,2.0,CAK,DTW,133,10.0,11.0,0,,0,,,,,
2008,12,29,1,1409.0,1415,1608.0,1615,MQ,3220,N931MQ,119.0,120.0,106.0,-7.0,-6.0,PNS,DFW,604,5.0,8.0,0,,0,,,,,
2008,11,21,5,1953.0,1955,2250.0,2310,WN,210,N799SW,117.0,135.0,104.0,-20.0,-2.0,DEN,MDW,895,5.0,8.0,0,,0,,,,,
2008,2,23,6,1226.0,1150,1506.0,1436,US,1512,N404US,160.0,166.0,131.0,30.0,36.0,FLL,PIT,994,8.0,21.0,0,,0,5.0,0.0,0.0,0.0,25.0
2008,6,17,2,1612.0,1450,1716.0,1551,OO,6585,N979SW,64.0,61.0,37.0,85.0,82.0,ORD,CWA,213,3.0,24.0,0,,0,82.0,0.0,3.0,0.0,0.0
2008,7,25,5,1535.0,1545,1852.0,1908,CO,539,N17627,197.0,203.0,158.0,-16.0,-10.0,MIA,EWR,1086,25.0,14.0,0,,0,,,,,
2008,10,9,4,1531.0,1535,1711.0,1711,OO,3712,N815SK,100.0,96.0,83.0,0.0,-4.0,CVG,PHL,507,4.0,13.0,0,,0,,,,,
2008,2,4,1,1713.0,1610,1840.0,1713,UA,1437,N439UA,147.0,123.0,105.0,87.0,63.0,PHX,SFO,651,7.0,35.0,0,,0,10.0,0.0,24.0,0.0,53.0
2008,1,16,3,933.0,935,1206.0,1210,MQ,4018,N654AE,93.0,95.0,76.0,-4.0,-2.0,ORD,ROC,528,6.0,11.0,0,,0,,,,,
2008,5,31,6,1151.0,1137,1338.0,1317,FL,836,N240AT,167.0,160.0,140.0,21.0,14.0,MCO,MDW,989,9.0,18.0,0,,0,0.0,0.0,7.0,0.0,14.0
2008,4,3,4,936.0,945,1245.0,1238,US,196,N651AW,369.0,353.0,336.0,7.0,-9.0,JFK,PHX,2153,7.0,26.0,0,,0,,,,,
2008,3,16,7,1249.0,1240,1533.0,1505,WN,3067,N728SW,284.0,265.0,274.0,28.0,9.0,MDW,SAN,1728,2.0,8.0,0,,0,5.0,0.0,19.0,0.0,4.0
2008,12,30,2,1636.0,1635,1757.0,1800,AA,1727,N278AA,81.0,85.0,58.0,-3.0,1.0,LAX,SFO,337,8.0,15.0,0,,0,,,,,
2008,1,14,1,1515.0,1500,1719.0,1730,AA,2397,N5CBAA,244.0,270.0,223.0,-11.0,15.0,EWR,EGE,1725,4.0,17.0,0,,0,,,,,
2008,8,23,6,945.0,945,1104.0,1111,UA,599,N329UA,79.0,86.0,57.0,-7.0,0.0,ORD,MSP,334,3.0,19.0,0,,0,,,,,
2008,4,20,7,643.0,645,725.0,735,MQ,3624,N907AE,42.0,50.0,31.0,-10.0,-2.0,ABI,DFW,158,3.0,8.0,0,,0,,,,,
2008,3,4,2,47.0,55,615.0,630,DL,1799,N3769L,208.0,215.0,187.0,-15.0,-8.0,PHX,CVG,1569,5.0,16.0,0,,0,,,,,
2008,9,13,6,2315.0,2320,457.0,508,UA,126,N674UA,222.0,228.0,201.0,-11.0,-5.0,LAX,ORD,1745,4.0,17.0,0,,0,,,,,
2008,10,25,6,1309.0,1310,1817.0,1846,CO,1753,N38424,248.0,276.0,229.0,-29.0,-1.0,IAH,SJU,2007,7.0,12.0,0,,0,,,,,
2008,11,10,1,710.0,715,938.0,940,MQ,4149,N672MQ,88.0,85.0,65.0,-2.0,-5.0,ORD,TYS,475,5.0,18.0,0,,0,,,,,
2008,6,8,7,1947.0,1950,2130.0,2126,US,1767,N421US,163.0,156.0,127.0,4.0,-3.0,CLT,IAH,913,26.0,10.0,0,,0,,,,,
2008,1,7,1,800.0,730,929.0,902,EV,4226,N681BR,89.0,92.0,75.0,27.0,30.0,ATL,ORF,516,2.0,12.0,0,,0,27.0,0.0,0.0,0.0,0.0
2008,10,17,5,1940.0,1945,2030.0,2035,WN,60,N354SW,50.0,50.0,34.0,-5.0,-5.0,CRP,HOU,187,10.0,6.0,0,,0,,,,,
2008,1,4,5,,2045,,2346,UA,692,,,121.0,,,,ORD,LGA,733,,,1,B,0,,,,,
2008,11,7,5,1855.0,1855,2029.0,2030,US,835,N968UW,94.0,95.0,59.0,-1.0,0.0,PHL,RDU,336,6.0,29.0,0,,0,,,,,
2008,8,25,1,544.0,545,635.0,633,OO,5484,N216SW,51.0,48.0,27.0,2.0,-1.0,PSP,LAX,110,5.0,19.0,0,,0,,,,,
2008,10,16,4,1746.0,1455,2123.0,1833,XE,2538,N11539,157.0,158.0,129.0,170.0,171.0,STL,EWR,872,16.0,12.0,0,,0,0.0,0.0,55.0,0.0,115.0
2008,8,29,5,708.0,710,847.0,850,MQ,4645,N733KR,99.0,100.0,84.0,-3.0,-2.0,BDL,RDU,532,3.0,12.0,0,,0,,,,,
2008,11,23,7,1259.0,1255,1447.0,1455,WN,2203,N367SW,168.0,180.0,154.0,-8.0,4.0,MCI,PHX,1044,5.0,9.0,0,,0,,,,,
2008,1,8,2,1009.0,1010,1103.0,1100,WN,1609,N755SA,54.0,50.0,42.0,3.0,-1.0,OKC,DAL,181,3.0,9.0,0,,0,,,,,
2008,4,13,7,1139.0,1120,1406.0,1420,AA,1160,N630AA,147.0,180.0,133.0,-14.0,19.0,MIA,LGA,1097,4.0,10.0,0,,0,,,,,
2008,6,3,2,1741.0,1536,1837.0,1630,9E,2921,86989E,116.0,114.0,83.0,127.0,125.0,DTW,HSV,554,4.0,29.0,0,,0,125.0,0.0,2.0,0.0,0.0
2008,11,24,1,1333.0,1325,1449.0,1446,EV,5605,N846AS,76.0,81.0,55.0,3.0,8.0,ATL,ROA,357,4.0,17.0,0,,0,,,,,
2008,9,23,2,1710.0,1712,1817.0,1830,9E,5844,85169E,67.0,78.0,50.0,-13.0,-2.0,DTW,ELM,331,4.0,13.0,0,,0,,,,,
2008,1,18,5,1348.0,1334,1608.0,1600,UA,1544,N458UA,140.0,146.0,112.0,8.0,14.0,FLL,IAD,901,4.0,24.0,0,,0,,,,,
2008,12,6,6,656.0,655,936.0,934,DL,903,N905DL,160.0,159.0,123.0,2.0,1.0,LGA,ATL,761,25.0,12.0,0,,0,,,,,
2008,1,28,1,1841.0,1640,2010.0,1820,EV,4434,N740EV,89.0,100.0,66.0,110.0,121.0,ATL,DAY,432,5.0,18.0,0,,0,110.0,0.0,0.0,0.0,0.0
2008,3,24,1,1540.0,1545,1745.0,1754,EV,4879,N843AS,65.0,69.0,46.0,-9.0,-5.0,VPS,ATL,264,7.0,12.0,0,,0,,,,,
2008,5,8,4,812.0,815,1026.0,1031,US,1773,N767UW,74.0,76.0,55.0,-5.0,-3.0,BNA,CLT,329,4.0,15.0,0,,0,,,,,
2008,9,20,6,2034.0,2035,2120.0,2130,OO,3955,N368CA,106.0,115.0,88.0,-10.0,-1.0,SLC,SNA,588,6.0,12.0,0,,0,,,,,
2008,4,23,3,1017.0,1024,1131.0,1145,9E,5887,88379E,74.0,81.0,52.0,-14.0,-7.0,DTW,LEX,296,5.0,17.0,0,,0,,,,,
2008,6,10,2,1902.0,1905,1947.0,1958,OO,3574,N215SW,45.0,53.0,35.0,-11.0,-3.0,PIH,SLC,150,4.0,6.0,0,,0,,,,,
2008,6,14,6,1438.0,1450,1626.0,1637,F9,231,N805FR,168.0,167.0,149.0,-11.0,-12.0,BNA,DEN,1013,7.0,12.0,0,,0,,,,,
2008,3,21,5,1633.0,1535,1938.0,1847,CO,1601,N73406,185.0,192.0,160.0,51.0,58.0,EWR,FLL,1065,4.0,21.0,0,,0,12.0,0.0,0.0,0.0,39.0
2008,1,10,4,1719.0,1720,1913.0,1921,DL,1432,N690DL,114.0,121.0,84.0,-8.0,-1.0,FLL,ATL,581,12.0,18.0,0,,0,,,,,
2008,5,14,3,1627.0,1615,1945.0,1922,EV,4805,N883AS,138.0,127.0,114.0,23.0,12.0,ATW,ATL,765,13.0,11.0,0,,0,12.0,0.0,11.0,0.0,0.0
2008,10,30,4,1138.0,1146,1259.0,1300,MQ,3052,N323MQ,81.0,74.0,60.0,-1.0,-8.0,FAT,LAX,209,12.0,9.0,0,,0,,,,,
2008,8,21,4,1833.0,1835,2011.0,2018,EV,4502,N716EV,98.0,103.0,70.0,-7.0,-2.0,DAY,ATL,432,14.0,14.0,0,,0,,,,,
2008,10,12,7,1633.0,1640,1750.0,1825,9E,2999,88969E,137.0,165.0,122.0,-35.0,-7.0,DCA,DSM,897,3.0,12.0,0,,0,,,,,
2008,10,13,1,2016.0,1950,2154.0,2123,US,1719,N939UW,98.0,93.0,65.0,31.0,26.0,CLT,MCO,468,7.0,26.0,0,,0,26.0,0.0,5.0,0.0,0.0
2008,3,22,6,736.0,740,834.0,845,WN,860,N689SW,58.0,65.0,46.0,-11.0,-4.0,SAN,PHX,304,3.0,9.0,0,,0,,,,,
2008,8,20,3,1159.0,1155,1319.0,1319,OO,5972,N945SW,140.0,144.0,120.0,0.0,4.0,DEN,BFL,845,4.0,16.0,0,,0,,,,,
2008,4,17,4,1357.0,1358,1548.0,1534,FL,230,N299AT,111.0,96.0,79.0,14.0,-1.0,ATL,PBI,545,5.0,27.0,0,,0,,,,,
2008,8,9,6,1810.0,1745,1905.0,1840,YV,2628,N915FJ,55.0,55.0,26.0,25.0,25.0,CLT,MYR,156,4.0,25.0,0,,0,25.0,0.0,0.0,0.0,0.0
2008,10,20,1,2124.0,2129,2249.0,2255,9E,2930,86749E,85.0,86.0,56.0,-6.0,-5.0,DTW,AVP,398,4.0,25.0,0,,0,,,,,
2008,7,25,5,1956.0,2000,2105.0,2115,UA,1648,N452UA,69.0,75.0,45.0,-10.0,-4.0,LAX,LAS,236,10.0,14.0,0,,0,,,,,
2008,6,3,2,2150.0,2110,2247.0,2205,XE,2742,N21144,57.0,55.0,36.0,42.0,40.0,IAH,LFT,201,6.0,15.0,0,,0,40.0,0.0,2.0,0.0,0.0
2008,3,18,2,918.0,852,1118.0,1105,UA,1557,N437UA,120.0,133.0,103.0,13.0,26.0,IAD,MCO,758,6.0,11.0,0,,0,,,,,
2008,8,20,3,1424.0,1345,2222.0,2132,US,1483,N103US,298.0,287.0,259.0,50.0,39.0,SFO,PIT,2254,16.0,23.0,0,,0,36.0,0.0,11.0,0.0,3.0
2008,2,12,2,,830,,1545,DL,74,N826MH,,255.0,,,,LAX,ATL,1946,,,1,A,0,,,,,
2008,8,6,3,859.0,900,1003.0,1000,XE,2605,N14972,64.0,60.0,38.0,3.0,-1.0,IAH,DAL,217,3.0,23.0,0,,0,,,,,
2008,6,4,3,640.0,640,920.0,925,OH,5757,N655CA,160.0,165.0,142.0,-5.0,0.0,BTV,ATL,960,5.0,13.0,0,,0,,,,,
2008,1,13,7,827.0,830,935.0,945,WN,218,N301SW,68.0,75.0,54.0,-10.0,-3.0,OAK,LAX,337,5.0,9.0,0,,0,,,,,
2008,12,2,2,1258.0,1259,1555.0,1602,DL,685,N711ZX,177.0,183.0,151.0,-7.0,-1.0,JFK,TPA,1005,4.0,22.0,0,,0,,,,,
2008,12,2,2,1646.0,1655,1957.0,2040,AA,2014,N515AA,131.0,165.0,116.0,-43.0,-9.0,SLC,DFW,988,4.0,11.0,0,,0,,,,,
2008,5,23,5,1305.0,1315,1529.0,1522,XE,7803,N22909,144.0,127.0,115.0,7.0,-10.0,LAX,EUG,748,3.0,26.0,0,,0,,,,,
2008,3,24,1,1105.0,1115,1320.0,1318,OH,5297,N916CA,135.0,123.0,102.0,2.0,-10.0,ORF,ATL,516,14.0,19.0,0,,0,,,,,
2008,1,17,4,725.0,725,1019.0,1025,WN,1282,N290WN,174.0,180.0,161.0,-6.0,0.0,ISP,TPA,1034,4.0,9.0,0,,0,,,,,
2008,6,8,7,2303.0,2105,130.0,2345,MQ,3901,N825AE,147.0,160.0,131.0,105.0,118.0,MIA,CMH,990,4.0,12.0,0,,0,105.0,0.0,0.0,0.0,0.0
2008,6,22,7,926.0,915,1031.0,1024,US,135,N626AW,65.0,69.0,43.0,7.0,11.0,LAS,SNA,226,3.0,19.0,0,,0,,,,,
2008,2,13,3,1731.0,1700,1902.0,1835,MQ,4391,N801AE,91.0,95.0,71.0,27.0,31.0,ORD,HSV,510,4.0,16.0,0,,0,27.0,0.0,0.0,0.0,0.0
2008,5,17,6,651.0,600,915.0,820,FL,33,N174AT,144.0,140.0,109.0,55.0,51.0,EWR,ATL,745,25.0,10.0,0,,0,51.0,0.0,4.0,0.0,0.0
2008,7,1,2,1020.0,1020,1123.0,1125,AA,1751,N208AA,63.0,65.0,46.0,-2.0,0.0,DFW,SAT,247,3.0,14.0,0,,0,,,,,
2008,7,26,6,1845.0,1706,1957.0,1828,NW,835,N775NC,72.0,82.0,49.0,89.0,99.0,ROC,DTW,296,8.0,15.0,0,,0,24.0,0.0,0.0,0.0,65.0
2008,11,22,6,938.0,935,1220.0,1238,US,1005,N187US,102.0,123.0,85.0,-18.0,3.0,ORD,PHL,678,7.0,10.0,0,,0,,,,,
2008,4,17,4,1137.0,1140,1336.0,1325,AA,1357,N362AA,179.0,165.0,152.0,11.0,-3.0,MCO,DFW,984,13.0,14.0,0,,0,,,,,
2008,1,5,6,900.0,905,1205.0,1201,YV,7211,N87353,125.0,116.0,87.0,4.0,-5.0,ORD,CAE,666,4.0,34.0,0,,0,,,,,
2008,2,23,6,1603.0,1610,1711.0,1725,MQ,3774,N509AE,68.0,75.0,54.0,-14.0,-7.0,LIT,DFW,304,6.0,8.0,0,,0,,,,,
2008,8,7,4,1530.0,1530,1636.0,1640,WN,366,N482WN,66.0,70.0,48.0,-4.0,0.0,BUR,OAK,325,5.0,13.0,0,,0,,,,,
2008,6,15,7,828.0,820,1025.0,1023,US,1543,N105UW,297.0,303.0,275.0,2.0,8.0,PHL,PHX,2075,4.0,18.0,0,,0,,,,,
2008,3,25,2,1809.0,1800,1908.0,1905,WN,53,N310SW,59.0,65.0,48.0,3.0,9.0,MAF,DAL,319,3.0,8.0,0,,0,,,,,
2008,5,31,6,1355.0,1345,1512.0,1455,AA,1273,N3AMAA,197.0,190.0,172.0,17.0,10.0,DFW,SNA,1205,8.0,17.0,0,,0,10.0,0.0,7.0,0.0,0.0
2008,5,5,1,542.0,550,740.0,757,OH,5101,N929CA,118.0,127.0,105.0,-17.0,-8.0,ALB,CVG,623,3.0,10.0,0,,0,,,,,
2008,7,4,5,1648.0,1700,1916.0,1942,NW,1708,N751NW,88.0,102.0,63.0,-26.0,-12.0,STL,DTW,440,8.0,17.0,0,,0,,,,,
2008,3,26,3,1530.0,1530,1641.0,1625,WN,38,N663SW,71.0,55.0,56.0,16.0,0.0,HOU,DAL,239,7.0,8.0,0,,0,0.0,0.0,16.0,0.0,0.0
2008,8,12,2,1709.0,1635,2035.0,1946,B6,15,N661JB,206.0,191.0,146.0,49.0,34.0,JFK,FLL,1069,5.0,55.0,0,,0,21.0,0.0,15.0,0.0,13.0
2008,11,5,3,1735.0,1740,1912.0,1925,9E,2188,85339E,97.0,105.0,79.0,-13.0,-5.0,IND,DCA,499,7.0,11.0,0,,0,,,,,
2008,5,12,1,1340.0,1341,1510.0,1451,FL,47,N295AT,210.0,190.0,186.0,19.0,-1.0,ATL,DEN,1199,8.0,16.0,0,,0,0.0,0.0,19.0,0.0,0.0
2008,3,7,5,1652.0,1610,2243.0,2159,US,1550,N112US,231.0,229.0,216.0,44.0,42.0,PHX,CLT,1774,6.0,9.0,0,,0,42.0,0.0,2.0,0.0,0.0
2008,1,1,2,1023.0,1009,1325.0,1229,NW,895,N8923E,122.0,80.0,58.0,56.0,14.0,ORD,DTW,235,35.0,29.0,0,,0,3.0,0.0,42.0,0.0,11.0
2008,6,14,6,1514.0,1514,1735.0,1750,OO,6190,N944SW,81.0,96.0,64.0,-15.0,0.0,SFO,BOI,522,2.0,15.0,0,,0,,,,,
2008,2,22,5,1250.0,1240,1329.0,1325,MQ,3420,N612AE,39.0,45.0,26.0,4.0,10.0,GRK,DFW,134,7.0,6.0,0,,0,,,,,
2008,4,2,3,807.0,810,1002.0,1005,WN,629,N347SW,115.0,115.0,98.0,-3.0,-3.0,MDW,JAN,666,3.0,14.0,0,,0,,,,,
2008,12,29,1,704.0,700,943.0,944,FL,986,N267AT,159.0,164.0,138.0,-1.0,4.0,PIT,FLL,994,7.0,14.0,0,,0,,,,,
2008,4,17,4,1932.0,1934,2027.0,2027,FL,344,N896AT,115.0,113.0,97.0,0.0,-2.0,BWI,MKE,641,5.0,13.0,0,,0,,,,,
2008,11,20,4,1221.0,1225,1339.0,1400,WN,2322,N638SW,78.0,95.0,64.0,-21.0,-4.0,LAS,SJC,386,2.0,12.0,0,,0,,,,,
2008,4,6,7,812.0,820,910.0,925,AA,361,N505AA,58.0,65.0,43.0,-15.0,-8.0,DFW,SAT,247,2.0,13.0,0,,0,,,,,
2008,9,19,5,912.0,915,1016.0,1027,XE,3050,N14952,64.0,72.0,40.0,-11.0,-3.0,IAD,EWR,213,12.0,12.0,0,,0,,,,,
2008,7,2,3,1051.0,1101,1404.0,1410,OO,6638,N954SW,133.0,129.0,118.0,-6.0,-10.0,PSP,DEN,776,6.0,9.0,0,,0,,,,,
2008,7,3,4,1253.0,1300,1247.0,1305,MQ,4441,N691AE,54.0,65.0,42.0,-18.0,-7.0,TOL,ORD,214,6.0,6.0,0,,0,,,,,
2008,11,30,7,2103.0,2035,2112.0,2055,WN,3633,N764SW,69.0,80.0,58.0,17.0,28.0,CLE,MDW,307,4.0,7.0,0,,0,1.0,0.0,0.0,0.0,16.0
2008,5,28,3,1137.0,1147,1246.0,1254,YV,2740,N925FJ,69.0,67.0,44.0,-8.0,-10.0,PSP,PHX,261,11.0,14.0,0,,0,,,,,
2008,12,4,4,1027.0,1033,1211.0,1220,XE,2620,N14203,104.0,107.0,88.0,-9.0,-6.0,ICT,IAH,542,4.0,12.0,0,,0,,,,,
2008,10,6,1,1705.0,1710,1813.0,1815,9E,3786,88889E,68.0,65.0,31.0,-2.0,-5.0,CLE,DTW,95,14.0,23.0,0,,0,,,,,
2008,10,22,3,1726.0,1735,1826.0,1829,MQ,4157,N618MQ,60.0,54.0,31.0,-3.0,-9.0,PIA,ORD,130,9.0,20.0,0,,0,,,,,
2008,4,20,7,1202.0,1201,1855.0,1930,US,194,N659AW,233.0,269.0,219.0,-35.0,1.0,PHX,FLL,1972,4.0,10.0,0,,0,,,,,
2008,2,27,3,1404.0,1400,1602.0,1620,US,1120,N122US,118.0,140.0,105.0,-18.0,4.0,RSW,DCA,892,3.0,10.0,0,,0,,,,,
2008,1,15,2,2026.0,2030,2103.0,2115,OO,5791,N288SW,37.0,45.0,29.0,-12.0,-4.0,SEA,PDX,129,2.0,6.0,0,,0,,,,,
2008,11,29,6,1835.0,1835,2121.0,2130,B6,446,N643JB,166.0,175.0,146.0,-9.0,0.0,TPA,BOS,1185,4.0,16.0,0,,0,,,,,
2008,8,24,7,1604.0,1610,1800.0,1812,US,1031,N425US,116.0,122.0,100.0,-12.0,-6.0,CLT,ALB,646,4.0,12.0,0,,0,,,,,
2008,1,25,5,2052.0,2045,2244.0,2244,AS,721,N649AS,172.0,179.0,153.0,0.0,7.0,PHX,SEA,1107,7.0,12.0,0,,0,,,,,
2008,4,5,6,551.0,600,850.0,839,FL,571,N972AT,119.0,99.0,86.0,11.0,-9.0,BMI,ATL,533,7.0,26.0,0,,0,,,,,
2008,8,4,1,1617.0,1610,1818.0,1820,WN,1951,N639SW,121.0,130.0,110.0,-2.0,7.0,GEG,OAK,723,5.0,6.0,0,,0,,,,,
2008,2,3,7,1039.0,1040,1305.0,1320,9E,4776,87219E,146.0,160.0,115.0,-15.0,-1.0,LGA,IND,659,12.0,19.0,0,,0,,,,,
2008,1,21,1,1645.0,1635,1954.0,1920,DL,147,N191DN,189.0,165.0,120.0,34.0,10.0,JFK,ATL,760,11.0,58.0,0,,0,10.0,0.0,24.0,0.0,0.0
2008,12,24,3,1731.0,1700,1845.0,1820,WN,1738,N665WN,74.0,80.0,61.0,25.0,31.0,LAX,OAK,337,4.0,9.0,0,,0,4.0,0.0,0.0,0.0,21.0
2008,2,23,6,630.0,637,822.0,815,OO,6393,N967SW,172.0,158.0,153.0,7.0,-7.0,ABQ,SFO,896,6.0,13.0,0,,0,,,,,
2008,9,22,1,910.0,913,1117.0,1125,9E,3747,88009E,127.0,132.0,102.0,-8.0,-3.0,DTW,SAV,706,5.0,20.0,0,,0,,,,,
2008,3,1,6,1456.0,1500,1601.0,1603,OO,6057,N924SW,65.0,63.0,44.0,-2.0,-4.0,DRO,DEN,251,12.0,9.0,0,,0,,,,,
2008,4,28,1,1411.0,1410,1619.0,1625,WN,76,N383SW,128.0,135.0,110.0,-6.0,1.0,TPA,BWI,842,7.0,11.0,0,,0,,,,,
2008,3,20,4,1917.0,1921,2017.0,2025,UA,404,N930UA,60.0,64.0,40.0,-8.0,-4.0,RDU,IAD,224,9.0,11.0,0,,0,,,,,
2008,8,28,4,1311.0,1310,1634.0,1650,CO,1548,N57864,143.0,160.0,122.0,-16.0,1.0,IAH,FLL,965,5.0,16.0,0,,0,,,,,
2008,6,11,3,1448.0,1455,1629.0,1623,B6,8,N524JB,101.0,88.0,59.0,6.0,-7.0,JFK,BUF,301,2.0,40.0,0,,0,,,,,
2008,7,15,2,815.0,820,906.0,915,MQ,4401,N900AE,51.0,55.0,35.0,-9.0,-5.0,CMI,ORD,135,11.0,5.0,0,,0,,,,,
2008,7,11,5,1632.0,1440,1904.0,1735,DL,715,N953DL,152.0,175.0,134.0,89.0,112.0,BOS,ATL,946,7.0,11.0,0,,0,1.0,0.0,0.0,0.0,88.0
2008,4,18,5,1527.0,1530,1653.0,1655,AA,2423,N4YEAA,86.0,85.0,66.0,-2.0,-3.0,ORD,MCI,403,5.0,15.0,0,,0,,,,,
2008,6,23,1,1218.0,1220,1407.0,1412,FL,253,N958AT,109.0,112.0,93.0,-5.0,-2.0,ATL,FNT,644,5.0,11.0,0,,0,,,,,
2008,1,18,5,611.0,615,815.0,820,XE,2604,N14977,184.0,185.0,160.0,-5.0,-4.0,CLT,IAH,913,6.0,18.0,0,,0,,,,,
2008,7,5,6,1746.0,1750,1800.0,1822,XE,2836,N24103,134.0,152.0,119.0,-22.0,-4.0,IAH,TUS,936,3.0,12.0,0,,0,,,,,
2008,7,26,6,858.0,900,939.0,955,WN,849,N364SW,101.0,115.0,89.0,-16.0,-2.0,SLC,PDX,630,2.0,10.0,0,,0,,,,,
2008,11,29,6,1051.0,1059,1237.0,1254,OO,5863,N919SW,46.0,55.0,33.0,-17.0,-8.0,ORD,LAN,179,2.0,11.0,0,,0,,,,,
2008,3,15,6,622.0,622,824.0,815,OO,5421,N227SW,122.0,113.0,82.0,9.0,0.0,SMF,LAX,373,27.0,13.0,0,,0,,,,,
2008,11,20,4,1135.0,945,1534.0,1346,YV,2934,N913FJ,179.0,181.0,149.0,108.0,110.0,PHX,MEM,1263,5.0,25.0,0,,0,108.0,0.0,0.0,0.0,0.0
2008,5,18,7,2345.0,2345,721.0,730,B6,180,N653JB,276.0,285.0,260.0,-9.0,0.0,PHX,JFK,2153,3.0,13.0,0,,0,,,,,
2008,10,20,1,1011.0,1017,1041.0,1044,HA,131,N478HA,30.0,27.0,19.0,-3.0,-6.0,ITO,KOA,64,5.0,6.0,0,,0,,,,,
2008,3,20,4,706.0,710,804.0,810,MQ,4402,N613AE,58.0,60.0,35.0,-6.0,-4.0,GRB,ORD,174,17.0,6.0,0,,0,,,,,
2008,9,9,2,1808.0,1805,1906.0,1910,WN,1196,N253WN,58.0,65.0,45.0,-4.0,3.0,LAX,LAS,236,5.0,8.0,0,,0,,,,,
2008,12,15,1,1642.0,1615,1757.0,1735,WN,1605,N209WN,75.0,80.0,66.0,22.0,27.0,LAX,SMF,373,3.0,6.0,0,,0,7.0,0.0,0.0,0.0,15.0
2008,9,5,5,1743.0,1750,1840.0,1845,MQ,3259,N273AE,57.0,55.0,31.0,-5.0,-7.0,DFW,SPS,113,11.0,15.0,0,,0,,,,,
2008,9,16,2,1507.0,1510,1604.0,1604,NW,861,N517US,117.0,114.0,86.0,0.0,-3.0,DTW,MSP,528,13.0,18.0,0,,0,,,,,
2008,7,14,1,924.0,920,1011.0,1015,WN,2671,N757LV,47.0,55.0,33.0,-4.0,4.0,LAS,ONT,197,3.0,11.0,0,,0,,,,,
2008,12,30,2,1443.0,1445,2036.0,2045,AA,590,N588AA,233.0,240.0,203.0,-9.0,-2.0,SAN,ORD,1723,14.0,16.0,0,,0,,,,,
2008,1,1,2,928.0,929,1048.0,1051,NW,1424,N603NW,80.0,82.0,61.0,-3.0,-1.0,MEM,VPS,369,4.0,15.0,0,,0,,,,,
